Order_ID,Product,Category,Region,Quantity,Unit_Price,Total_Price,Discount_Pct,Payment_Method,Order_Status,Customer_Age,Order_Date,Rating
ORD00964,Mouse,Accessories,Central,3,1097.89,3293.67,0.0,Bank Transfer,Pending,56.0,2023-08-29,2.4
ORD00965,Mouse,Accessories,East,2,1043.17,2086.34,10.0,PayPal,Delivered,,2023-08-30,4.8
ORD00966,Phone,Electronics,West,9,1452.98,13076.82,0.0,,Cancelled,21.0,2023-08-30,4.1
ORD00967,Keyboard,Accessories,Central,16,1251.1,20017.6,10.0,PayPal,Delivered,,2023-08-30,4.3
ORD00968,Phone,Electronics,Central,17,312.3,5309.1,5.0,Credit Card,Delivered,26.0,2023-08-30,2.3
ORD00969,Charger,Accessories,East,4,988.03,3952.12,10.0,,Delivered,36.0,2023-08-31,4.9
ORD00970,Keyboard,Accessories,South,18,545.32,9815.76,20.0,Cash,Delivered,52.0,2023-08-31,2.3
ORD00971,Tablet,Electronics,North,2,1059.82,2119.64,5.0,Bank Transfer,Cancelled,65.0,2023-08-31,
ORD00972,Speaker,Audio,North,9,992.52,8932.68,5.0,Cash,Delivered,56.0,2023-08-31,3.0
ORD00973,Speaker,Audio,South,11,918.32,10101.52,10.0,Cash,Pending,28.0,2023-09-01,3.8
ORD00974,Mouse,Accessories,South,14,60.97,853.58,20.0,PayPal,Delivered,50.0,2023-09-01,4.4
ORD00975,Laptop,Electronics,West,12,322.63,3871.56,15.0,Credit Card,Delivered,39.0,2023-09-01,3.1
ORD00976,Headphones,Audio,East,10,353.69,3536.9,15.0,Cash,Delivered,43.0,2023-09-01,1.5
ORD00977,Keyboard,Accessories,Central,5,286.8,1434.0,10.0,Bank Transfer,Cancelled,49.0,2023-09-02,2.6
ORD00978,Phone,Electronics,North,19,39.22,745.18,,PayPal,Cancelled,33.0,2023-09-02,2.1
ORD00979,Mouse,Accessories,East,10,132.9,1329.0,5.0,PayPal,Cancelled,67.0,2023-09-02,4.4
ORD00980,Monitor,Accessories,South,16,675.74,10811.84,15.0,PayPal,Cancelled,44.0,2023-09-02,1.9
ORD00981,Tablet,Electronics,West,16,984.83,15757.28,5.0,PayPal,Delivered,45.0,2023-09-03,1.8
ORD00982,Speaker,Audio,East,18,1001.26,18022.68,20.0,PayPal,Pending,49.0,2023-09-03,3.2
ORD00983,Headphones,Audio,West,7,59.36,415.52,10.0,Bank Transfer,Cancelled,18.0,2023-09-03,1.4
ORD00984,Speaker,Audio,South,8,430.55,3444.4,0.0,Credit Card,Delivered,26.0,2023-09-03,3.9
ORD00985,Tablet,Electronics,West,13,1380.89,17951.57,0.0,Bank Transfer,Delivered,49.0,2023-09-04,1.2
ORD00986,Keyboard,Accessories,North,1,794.05,,20.0,Cash,Cancelled,39.0,2023-09-04,1.3
ORD00987,Webcam,Accessories,North,19,747.01,14193.19,5.0,Credit Card,Pending,48.0,2023-09-04,1.6
ORD00988,Monitor,Accessories,Central,3,1084.19,3252.57,0.0,Bank Transfer,Delivered,30.0,2023-09-04,1.1
ORD00989,Tablet,Electronics,West,8,782.65,6261.2,0.0,Cash,Delivered,54.0,2023-09-05,2.3
ORD00990,Mouse,Accessories,North,15,58.09,871.35,0.0,Cash,Pending,47.0,2023-09-05,1.1
ORD00991,Phone,Electronics,West,14,656.64,,10.0,Bank Transfer,Delivered,44.0,2023-09-05,3.7
ORD00992,Webcam,Accessories,North,18,1013.51,18243.18,20.0,PayPal,Delivered,64.0,2023-09-05,4.4
ORD00993,Webcam,Accessories,East,8,464.36,3714.88,20.0,Cash,Delivered,46.0,2023-09-06,3.6
ORD00994,Webcam,Accessories,West,7,573.41,4013.87,0.0,,Cancelled,43.0,2023-09-06,2.5
ORD00995,Webcam,Accessories,Central,10,20.47,204.7,20.0,Bank Transfer,Delivered,33.0,2023-09-06,1.5
ORD00996,Phone,Electronics,West,4,455.31,1821.24,20.0,PayPal,Delivered,68.0,2023-09-06,4.7
ORD00997,Webcam,Accessories,East,12,805.21,9662.52,20.0,Credit Card,Delivered,,2023-09-07,3.9
ORD00998,Charger,Accessories,West,4,364.79,1459.16,0.0,PayPal,Delivered,36.0,2023-09-07,3.7
ORD00999,Laptop,Electronics,North,8,1063.92,8511.36,20.0,Bank Transfer,Delivered,51.0,2023-09-07,3.5
ORD01000,Webcam,Accessories,Central,8,440.82,3526.56,20.0,Cash,Cancelled,54.0,2023-09-07,1.2
ORD01001,Webcam,Accessories,North,1,135.92,135.92,20.0,Credit Card,Delivered,69.0,2023-09-08,4.9
ORD01002,Phone,Electronics,West,8,1097.7,8781.6,0.0,Bank Transfer,Delivered,32.0,2023-09-08,2.4
ORD01003,Laptop,Electronics,North,10,1116.87,11168.7,0.0,Cash,Cancelled,54.0,2023-09-08,4.0
ORD01004,Speaker,Audio,East,16,892.76,,,Credit Card,Cancelled,55.0,2023-09-08,2.9
ORD01005,Phone,Electronics,East,12,108.71,1304.52,15.0,Credit Card,Cancelled,36.0,2023-09-09,2.2
ORD01006,Speaker,Audio,West,18,869.18,15645.24,15.0,PayPal,Cancelled,44.0,2023-09-09,3.2
ORD01007,Headphones,Audio,North,5,135.15,675.75,10.0,PayPal,Delivered,18.0,2023-09-09,4.5
ORD01008,Headphones,Audio,Central,6,282.09,1692.54,0.0,PayPal,Delivered,27.0,2023-09-09,1.6
ORD01009,Monitor,Accessories,East,18,217.9,3922.2,15.0,,Delivered,32.0,2023-09-10,4.7
ORD01010,Tablet,Electronics,South,7,1133.12,7931.84,10.0,PayPal,Delivered,26.0,2023-09-10,
ORD01011,Monitor,Accessories,North,6,794.4,4766.4,5.0,Bank Transfer,Delivered,47.0,2023-09-10,4.3
ORD01012,Speaker,Audio,South,3,179.88,539.64,15.0,Credit Card,Delivered,52.0,2023-09-10,3.4
ORD01013,Tablet,Electronics,North,7,301.29,2109.03,10.0,PayPal,Delivered,56.0,2023-09-11,
ORD01014,Headphones,Audio,West,8,1064.71,8517.68,,Credit Card,Cancelled,62.0,2023-09-11,4.8
ORD01015,Speaker,Audio,South,3,1222.94,,15.0,PayPal,Pending,38.0,2023-09-11,3.2
ORD01016,Webcam,Accessories,South,12,493.02,5916.24,5.0,Cash,Delivered,41.0,2023-09-11,2.5
ORD01017,Laptop,Electronics,North,4,1251.41,5005.64,5.0,,Delivered,33.0,2023-09-12,3.0
ORD01018,Webcam,Accessories,North,18,1059.17,19065.06,20.0,Cash,Pending,31.0,2023-09-12,4.5
ORD01019,Mouse,Accessories,South,6,1108.57,6651.42,20.0,,Delivered,60.0,2023-09-12,
ORD01020,Mouse,Accessories,West,10,1084.23,10842.3,5.0,Credit Card,Delivered,22.0,2023-09-12,2.3
ORD01021,Headphones,Audio,North,18,1262.59,22726.62,10.0,Bank Transfer,Delivered,25.0,2023-09-13,3.8
ORD01022,Laptop,Electronics,West,8,1057.62,8460.96,15.0,PayPal,Pending,61.0,2023-09-13,1.7
ORD01023,Phone,Electronics,West,6,33.13,198.78,20.0,Bank Transfer,Pending,33.0,2023-09-13,2.6
ORD01024,Laptop,Electronics,Central,5,620.52,3102.6,20.0,Credit Card,Delivered,68.0,2023-09-13,3.5
ORD01025,Keyboard,Accessories,North,16,1182.64,18922.24,0.0,Cash,Delivered,38.0,2023-09-14,1.7
ORD01026,Mouse,Accessories,South,19,211.0,4009.0,15.0,Cash,Pending,35.0,2023-09-14,2.3
ORD01027,Mouse,Accessories,Central,6,376.5,2259.0,20.0,PayPal,Delivered,44.0,2023-09-14,2.1
ORD01028,Monitor,Accessories,West,4,1299.51,5198.04,,Bank Transfer,Delivered,23.0,2023-09-14,4.8
ORD01029,Tablet,Electronics,Central,2,601.82,1203.64,5.0,Credit Card,Pending,23.0,2023-09-15,3.1
ORD01030,Phone,Electronics,North,4,1489.23,5956.92,5.0,Bank Transfer,Pending,47.0,2023-09-15,4.1
ORD01031,Keyboard,Accessories,West,12,1429.82,17157.84,0.0,Cash,Delivered,39.0,2023-09-15,3.0
ORD01032,Keyboard,Accessories,South,4,33.24,132.96,15.0,Cash,Cancelled,48.0,2023-09-15,2.3
ORD01033,Phone,Electronics,Central,13,443.17,5761.21,15.0,,Delivered,31.0,2023-09-16,4.2
ORD01034,Monitor,Accessories,North,9,473.3,4259.7,0.0,Credit Card,Delivered,42.0,2023-09-16,2.6
ORD01035,Speaker,Audio,Central,7,1043.77,7306.39,0.0,,Cancelled,39.0,2023-09-16,2.1
ORD01036,Tablet,Electronics,West,13,279.19,3629.47,10.0,Bank Transfer,Delivered,41.0,2023-09-16,1.0
ORD01037,Tablet,Electronics,East,8,528.47,4227.76,10.0,Bank Transfer,Delivered,31.0,2023-09-17,
ORD01038,Keyboard,Accessories,West,2,700.18,1400.36,,Credit Card,Pending,,2023-09-17,1.8
ORD01039,Speaker,Audio,North,15,1196.14,17942.1,20.0,Bank Transfer,Delivered,53.0,2023-09-17,2.6
ORD01040,Mouse,Accessories,North,8,1421.1,11368.8,5.0,Bank Transfer,Delivered,64.0,2023-09-17,3.3
ORD01041,Charger,Accessories,North,19,623.06,11838.14,15.0,Cash,Delivered,23.0,2023-09-18,2.5
ORD01042,Phone,Electronics,South,17,279.63,4753.71,10.0,Bank Transfer,Delivered,61.0,2023-09-18,4.9
ORD01043,Tablet,Electronics,North,2,528.72,1057.44,15.0,Credit Card,Pending,,2023-09-18,
ORD01044,Tablet,Electronics,Central,17,1217.09,20690.53,20.0,Bank Transfer,Delivered,55.0,2023-09-18,
ORD01045,Monitor,Accessories,North,12,708.59,8503.08,,PayPal,Delivered,40.0,2023-09-19,1.3
ORD01046,Monitor,Accessories,Central,9,666.01,5994.09,20.0,PayPal,Delivered,51.0,2023-09-19,4.1
ORD01047,Webcam,Accessories,North,16,1360.55,,5.0,PayPal,Pending,23.0,2023-09-19,4.9
ORD01048,Phone,Electronics,South,3,836.95,2510.85,20.0,Bank Transfer,Delivered,18.0,2023-09-19,3.1
ORD01049,Speaker,Audio,Central,13,1450.34,18854.42,5.0,Credit Card,Delivered,69.0,2023-09-20,3.9
ORD01050,Tablet,Electronics,South,9,1269.92,11429.28,20.0,Credit Card,Pending,33.0,2023-09-20,4.2
ORD01051,Phone,Electronics,Central,4,1326.14,5304.56,20.0,Credit Card,Delivered,,2023-09-20,2.6
ORD01052,Webcam,Accessories,West,2,412.83,825.66,5.0,Credit Card,Pending,59.0,2023-09-20,
ORD01053,Speaker,Audio,East,11,1292.22,14214.42,10.0,PayPal,Delivered,60.0,2023-09-21,1.9
ORD01054,Laptop,Electronics,West,7,1038.8,7271.6,15.0,Bank Transfer,Cancelled,20.0,2023-09-21,4.5
ORD01055,Phone,Electronics,Central,17,1367.75,23251.75,10.0,Credit Card,Delivered,68.0,2023-09-21,1.1
ORD01056,Laptop,Electronics,West,19,1169.76,22225.44,15.0,Bank Transfer,Cancelled,49.0,2023-09-21,4.1
ORD01057,Laptop,Electronics,West,19,402.12,7640.28,10.0,Cash,Pending,29.0,2023-09-22,2.9
ORD01058,Mouse,Accessories,East,12,17.19,206.28,10.0,Credit Card,Delivered,40.0,2023-09-22,2.8
ORD01059,Headphones,Audio,South,19,756.99,14382.81,0.0,PayPal,Cancelled,54.0,2023-09-22,4.7
ORD01060,Monitor,Accessories,North,9,749.82,6748.38,10.0,,Delivered,44.0,2023-09-22,3.2
ORD01061,Keyboard,Accessories,West,4,1262.17,5048.68,20.0,Bank Transfer,Pending,54.0,2023-09-23,2.0
ORD01062,Monitor,Accessories,North,5,498.86,2494.3,,Credit Card,Cancelled,54.0,2023-09-23,2.3
ORD01063,Keyboard,Accessories,South,18,233.32,,,,Pending,22.0,2023-09-23,1.6
ORD01064,Tablet,Electronics,East,9,286.44,2577.96,,Bank Transfer,Delivered,53.0,2023-09-23,1.9
ORD01065,Webcam,Accessories,Central,3,1046.8,3140.4,0.0,Cash,Delivered,41.0,2023-09-24,3.9
ORD01066,Phone,Electronics,East,2,349.97,699.94,,Cash,Delivered,53.0,2023-09-24,2.7
ORD01067,Tablet,Electronics,East,19,159.63,3032.97,10.0,Cash,Delivered,30.0,2023-09-24,4.2
ORD01068,Charger,Accessories,North,11,506.22,5568.42,0.0,Cash,Delivered,36.0,2023-09-24,4.5
ORD01069,Laptop,Electronics,Central,1,1057.43,1057.43,20.0,Bank Transfer,Pending,24.0,2023-09-25,2.9
ORD01070,Laptop,Electronics,Central,10,1431.4,14314.0,0.0,PayPal,Pending,23.0,2023-09-25,1.2
ORD01071,Speaker,Audio,Central,8,999.64,7997.12,10.0,PayPal,Pending,45.0,2023-09-25,2.5
ORD01072,Webcam,Accessories,West,13,1023.87,13310.31,15.0,Credit Card,Pending,40.0,2023-09-25,2.8
ORD01073,Tablet,Electronics,West,15,55.31,829.65,10.0,Bank Transfer,Cancelled,25.0,2023-09-26,2.4
ORD01074,Mouse,Accessories,East,19,1085.48,20624.12,10.0,PayPal,Cancelled,35.0,2023-09-26,1.7
ORD01075,Monitor,Accessories,West,2,620.18,,0.0,Bank Transfer,Delivered,48.0,2023-09-26,2.6
ORD01076,Tablet,Electronics,East,9,1217.66,10958.94,0.0,Credit Card,Delivered,36.0,2023-09-26,2.0
ORD01077,Mouse,Accessories,Central,12,725.99,8711.88,20.0,Cash,Pending,21.0,2023-09-27,
ORD01078,Mouse,Accessories,South,14,226.35,3168.9,5.0,Bank Transfer,Delivered,57.0,2023-09-27,1.4
ORD01079,Charger,Accessories,Central,15,1045.38,15680.7,15.0,Cash,Delivered,44.0,2023-09-27,4.1
ORD01080,Charger,Accessories,North,2,1349.69,2699.38,10.0,,Delivered,50.0,2023-09-27,3.6
ORD01081,Monitor,Accessories,West,4,549.23,2196.92,15.0,Credit Card,Delivered,60.0,2023-09-28,4.5
ORD01082,Mouse,Accessories,West,10,221.85,2218.5,15.0,Cash,Delivered,,2023-09-28,1.5
ORD01083,Tablet,Electronics,West,15,1279.44,19191.6,15.0,Bank Transfer,Delivered,22.0,2023-09-28,3.5
ORD01084,Speaker,Audio,South,15,88.76,1331.4,0.0,Credit Card,Cancelled,20.0,2023-09-28,4.1
ORD01085,Mouse,Accessories,North,15,51.37,,10.0,Bank Transfer,Delivered,18.0,2023-09-29,2.7
ORD01086,Headphones,Audio,Central,16,494.5,7912.0,20.0,Bank Transfer,Cancelled,38.0,2023-09-29,4.5
ORD01087,Speaker,Audio,East,14,264.51,3703.14,,Bank Transfer,Delivered,,2023-09-29,3.7
ORD01088,Tablet,Electronics,West,6,199.48,1196.88,15.0,PayPal,Cancelled,19.0,2023-09-29,3.4
ORD01089,Headphones,Audio,Central,9,688.09,6192.81,10.0,Credit Card,Pending,52.0,2023-09-30,1.2
ORD01090,Charger,Accessories,Central,12,779.89,9358.68,10.0,Credit Card,Delivered,63.0,2023-09-30,4.0
ORD01091,Speaker,Audio,Central,5,795.08,3975.4,20.0,Credit Card,Delivered,55.0,2023-09-30,1.8
ORD01092,Phone,Electronics,Central,14,791.36,,20.0,Credit Card,Delivered,59.0,2023-09-30,1.9
ORD01093,Headphones,Audio,North,4,915.93,3663.72,15.0,PayPal,Delivered,19.0,2023-10-01,4.5
ORD01094,Charger,Accessories,North,14,934.5,13083.0,5.0,PayPal,Cancelled,51.0,2023-10-01,4.0
ORD01095,Phone,Electronics,South,18,60.41,1087.38,0.0,Bank Transfer,Pending,66.0,2023-10-01,1.9
ORD01096,Monitor,Accessories,Central,16,482.06,7712.96,0.0,PayPal,Delivered,34.0,2023-10-01,
ORD01097,Webcam,Accessories,North,18,817.17,14709.06,10.0,Bank Transfer,Delivered,,2023-10-02,1.9
ORD01098,Monitor,Accessories,West,7,18.56,,20.0,Credit Card,Delivered,55.0,2023-10-02,1.8
ORD01099,Charger,Accessories,South,6,1152.74,6916.44,15.0,Bank Transfer,Delivered,53.0,2023-10-02,3.1
ORD01100,Monitor,Accessories,Central,14,1028.44,14398.16,,Cash,Cancelled,63.0,2023-10-02,2.8
ORD01101,Webcam,Accessories,East,8,695.73,5565.84,10.0,Credit Card,Delivered,43.0,2023-10-03,1.0
ORD01102,Phone,Electronics,South,13,481.74,6262.62,0.0,Bank Transfer,Delivered,56.0,2023-10-03,2.1
ORD01103,Webcam,Accessories,Central,18,1277.81,,20.0,PayPal,Delivered,38.0,2023-10-03,3.7
ORD01104,Monitor,Accessories,North,12,404.97,4859.64,20.0,Credit Card,Delivered,18.0,2023-10-03,4.7
ORD01105,Charger,Accessories,East,11,571.43,,0.0,Credit Card,Delivered,33.0,2023-10-04,2.8
ORD01106,Phone,Electronics,Central,7,359.39,,20.0,Credit Card,Cancelled,41.0,2023-10-04,2.2
ORD01107,Charger,Accessories,East,7,502.0,3514.0,5.0,,Delivered,53.0,2023-10-04,
ORD01108,Phone,Electronics,North,5,618.14,3090.7,0.0,Cash,Delivered,60.0,2023-10-04,3.7
ORD01109,Keyboard,Accessories,West,15,1407.78,21116.7,20.0,Credit Card,Delivered,28.0,2023-10-05,2.5
ORD01110,Charger,Accessories,South,2,557.49,1114.98,20.0,Cash,Pending,61.0,2023-10-05,2.1
ORD01111,Webcam,Accessories,Central,10,1210.98,12109.8,15.0,,Delivered,48.0,2023-10-05,1.2
ORD01112,Laptop,Electronics,Central,9,490.36,4413.24,,PayPal,Delivered,69.0,2023-10-05,1.3
ORD01113,Keyboard,Accessories,West,11,411.49,4526.39,10.0,Credit Card,Pending,69.0,2023-10-06,4.8
ORD01114,Mouse,Accessories,North,9,927.91,8351.19,0.0,Bank Transfer,Cancelled,28.0,2023-10-06,1.1
ORD01115,Speaker,Audio,East,2,1262.25,2524.5,5.0,Credit Card,Delivered,29.0,2023-10-06,2.3
ORD01116,Laptop,Electronics,South,14,990.37,13865.18,15.0,Credit Card,Pending,23.0,2023-10-06,3.9
ORD01117,Speaker,Audio,Central,11,172.04,1892.44,10.0,,Delivered,30.0,2023-10-07,1.2
ORD01118,Speaker,Audio,East,11,1220.75,13428.25,10.0,Bank Transfer,Delivered,45.0,2023-10-07,3.7
ORD01119,Mouse,Accessories,West,11,262.77,,5.0,PayPal,Delivered,53.0,2023-10-07,1.7
ORD01120,Tablet,Electronics,Central,18,95.79,1724.22,5.0,Bank Transfer,Delivered,36.0,2023-10-07,1.3
ORD01121,Charger,Accessories,East,1,552.85,552.85,,PayPal,Pending,69.0,2023-10-08,4.9
ORD01122,Phone,Electronics,East,3,330.78,992.34,0.0,PayPal,Delivered,65.0,2023-10-08,3.2
ORD01123,Headphones,Audio,Central,7,1011.32,7079.24,15.0,Bank Transfer,Delivered,63.0,2023-10-08,3.8
ORD01124,Headphones,Audio,West,14,1032.43,14454.02,10.0,Credit Card,Cancelled,50.0,2023-10-08,2.9
ORD01125,Monitor,Accessories,North,9,1037.72,9339.48,10.0,Bank Transfer,Delivered,41.0,2023-10-09,2.2
ORD01126,Speaker,Audio,Central,1,767.56,767.56,10.0,Bank Transfer,Delivered,62.0,2023-10-09,1.7
ORD01127,Webcam,Accessories,Central,11,1153.88,12692.68,0.0,Cash,Cancelled,47.0,2023-10-09,3.1
ORD01128,Keyboard,Accessories,North,10,1077.64,10776.4,,PayPal,Pending,68.0,2023-10-09,2.3
ORD01129,Monitor,Accessories,North,11,1044.53,11489.83,20.0,Credit Card,Pending,51.0,2023-10-10,3.6
ORD01130,Speaker,Audio,West,3,644.35,1933.05,20.0,Cash,Pending,53.0,2023-10-10,4.8
ORD01131,Keyboard,Accessories,South,19,1262.15,23980.85,15.0,Cash,Delivered,29.0,2023-10-10,2.9
ORD01132,Keyboard,Accessories,West,11,746.36,8209.96,,Bank Transfer,Delivered,56.0,2023-10-10,2.1
ORD01133,Webcam,Accessories,South,14,619.45,8672.3,0.0,Bank Transfer,Pending,23.0,2023-10-11,4.2
ORD01134,Tablet,Electronics,South,14,394.25,5519.5,20.0,Credit Card,Delivered,46.0,2023-10-11,4.1
ORD01135,Webcam,Accessories,East,14,62.69,877.66,0.0,Credit Card,Pending,59.0,2023-10-11,3.6
ORD01136,Keyboard,Accessories,North,10,950.6,9506.0,10.0,Cash,Delivered,53.0,2023-10-11,1.8
ORD01137,Monitor,Accessories,Central,5,740.74,3703.7,5.0,Credit Card,Delivered,26.0,2023-10-12,1.0
ORD01138,Keyboard,Accessories,East,19,688.5,13081.5,0.0,Cash,Cancelled,27.0,2023-10-12,1.5
ORD01139,Headphones,Audio,North,1,721.99,721.99,,Bank Transfer,Delivered,34.0,2023-10-12,2.2
ORD01140,Keyboard,Accessories,South,6,1039.34,6236.04,0.0,Bank Transfer,Delivered,30.0,2023-10-12,3.2
ORD01141,Keyboard,Accessories,East,16,669.43,10710.88,10.0,Credit Card,Delivered,46.0,2023-10-13,3.9
ORD01142,Tablet,Electronics,North,11,913.8,10051.8,20.0,Cash,Delivered,20.0,2023-10-13,2.5
ORD01143,Tablet,Electronics,North,8,1057.84,,0.0,Credit Card,Delivered,,2023-10-13,3.8
ORD01144,Headphones,Audio,Central,10,1300.33,13003.3,10.0,Cash,Pending,19.0,2023-10-13,2.2
ORD01145,Webcam,Accessories,East,18,1158.08,20845.44,20.0,Bank Transfer,Delivered,57.0,2023-10-14,1.0
ORD01146,Tablet,Electronics,East,12,833.8,10005.6,,Cash,Delivered,22.0,2023-10-14,3.4
ORD01147,Monitor,Accessories,South,13,1122.4,14591.2,,Cash,Delivered,43.0,2023-10-14,1.4
ORD01148,Laptop,Electronics,Central,8,283.38,2267.04,15.0,Credit Card,Delivered,21.0,2023-10-14,1.0
ORD01149,Mouse,Accessories,Central,4,846.98,3387.92,15.0,Cash,Delivered,39.0,2023-10-15,4.3
ORD01150,Headphones,Audio,South,17,1169.96,19889.32,10.0,PayPal,Delivered,50.0,2023-10-15,2.1
ORD01151,Monitor,Accessories,Central,8,549.11,4392.88,15.0,Bank Transfer,Delivered,65.0,2023-10-15,2.9
ORD01152,Laptop,Electronics,North,8,224.13,1793.04,10.0,Bank Transfer,Delivered,44.0,2023-10-15,4.4
ORD01153,Headphones,Audio,East,17,1202.17,20436.89,,Bank Transfer,Cancelled,65.0,2023-10-16,3.1
ORD01154,Monitor,Accessories,West,12,274.7,3296.4,20.0,,Pending,25.0,2023-10-16,4.2
ORD01155,Keyboard,Accessories,East,18,786.66,14159.88,10.0,Bank Transfer,Cancelled,40.0,2023-10-16,2.4
ORD01156,Monitor,Accessories,East,14,301.83,4225.62,0.0,,Delivered,27.0,2023-10-16,1.6
ORD01157,Headphones,Audio,South,14,813.33,11386.62,10.0,PayPal,Cancelled,29.0,2023-10-17,4.7
ORD01158,Tablet,Electronics,South,10,1038.21,10382.1,20.0,PayPal,Cancelled,28.0,2023-10-17,
ORD01159,Mouse,Accessories,North,7,990.73,,10.0,Credit Card,Delivered,41.0,2023-10-17,1.9
ORD01160,Keyboard,Accessories,South,4,708.74,2834.96,20.0,PayPal,Delivered,64.0,2023-10-17,4.7
ORD01161,Charger,Accessories,West,17,1265.36,21511.12,10.0,Credit Card,Delivered,21.0,2023-10-18,4.3
ORD01162,Tablet,Electronics,East,9,838.63,7547.67,10.0,,Delivered,25.0,2023-10-18,3.6
ORD01163,Laptop,Electronics,Central,12,477.51,5730.12,5.0,,Pending,40.0,2023-10-18,1.8
ORD01164,Phone,Electronics,North,17,711.25,12091.25,15.0,Credit Card,Delivered,33.0,2023-10-18,3.4
ORD01165,Webcam,Accessories,North,12,1005.04,12060.48,0.0,Cash,Delivered,48.0,2023-10-19,4.3
ORD01166,Keyboard,Accessories,Central,18,804.32,14477.76,20.0,Credit Card,Pending,,2023-10-19,4.1
ORD01167,Charger,Accessories,North,4,37.22,148.88,10.0,Cash,Delivered,61.0,2023-10-19,3.2
ORD01168,Charger,Accessories,North,16,591.13,9458.08,5.0,,Pending,28.0,2023-10-19,4.1
ORD01169,Headphones,Audio,Central,7,990.68,6934.76,15.0,Credit Card,Delivered,62.0,2023-10-20,2.9
ORD01170,Keyboard,Accessories,Central,1,444.42,444.42,20.0,PayPal,Cancelled,39.0,2023-10-20,2.3
ORD01171,Headphones,Audio,North,13,312.07,4056.91,20.0,Cash,Delivered,39.0,2023-10-20,3.4
ORD01172,Phone,Electronics,South,8,683.29,5466.32,10.0,Credit Card,Delivered,,2023-10-20,
ORD01173,Phone,Electronics,East,13,1205.13,15666.69,20.0,Cash,Delivered,50.0,2023-10-21,4.3
ORD01174,Headphones,Audio,West,1,777.59,777.59,15.0,Credit Card,Pending,30.0,2023-10-21,3.1
ORD01175,Mouse,Accessories,East,7,97.08,679.56,0.0,Credit Card,Delivered,,2023-10-21,2.7
ORD01176,Keyboard,Accessories,West,5,474.9,2374.5,5.0,PayPal,Cancelled,64.0,2023-10-21,4.3
ORD01177,Keyboard,Accessories,North,6,837.05,5022.3,15.0,Cash,Pending,27.0,2023-10-22,3.0
ORD01178,Tablet,Electronics,South,1,821.31,821.31,15.0,PayPal,Delivered,27.0,2023-10-22,2.7
ORD01179,Webcam,Accessories,South,6,727.61,4365.66,15.0,PayPal,Delivered,22.0,2023-10-22,3.0
ORD01180,Mouse,Accessories,North,4,1028.53,4114.12,0.0,Cash,Delivered,65.0,2023-10-22,3.8
ORD01181,Mouse,Accessories,North,10,781.43,7814.3,20.0,PayPal,Delivered,44.0,2023-10-23,2.2
ORD01182,Headphones,Audio,South,1,1113.9,,20.0,Bank Transfer,Delivered,19.0,2023-10-23,3.7
ORD01183,Charger,Accessories,North,5,1448.34,7241.7,15.0,Cash,Cancelled,62.0,2023-10-23,4.1
ORD01184,Headphones,Audio,West,6,919.46,,,PayPal,Delivered,53.0,2023-10-23,4.7
ORD01185,Webcam,Accessories,South,17,502.4,8540.8,15.0,Bank Transfer,Cancelled,44.0,2023-10-24,1.4
ORD01186,Laptop,Electronics,West,16,305.46,4887.36,20.0,Credit Card,Delivered,67.0,2023-10-24,3.6
ORD01187,Webcam,Accessories,South,6,1111.34,6668.04,,PayPal,Delivered,63.0,2023-10-24,4.5
ORD01188,Laptop,Electronics,Central,5,447.31,,20.0,PayPal,Pending,57.0,2023-10-24,1.8
ORD01189,Laptop,Electronics,Central,7,1183.98,,,Bank Transfer,Pending,37.0,2023-10-25,1.3
ORD01190,Webcam,Accessories,Central,13,708.13,9205.69,0.0,Bank Transfer,Delivered,32.0,2023-10-25,2.4
ORD01191,Keyboard,Accessories,North,8,618.0,4944.0,5.0,Credit Card,Delivered,58.0,2023-10-25,2.6
ORD01192,Laptop,Electronics,South,13,1308.59,17011.67,5.0,Credit Card,Delivered,21.0,2023-10-25,1.9
ORD01193,Keyboard,Accessories,Central,2,754.05,1508.1,20.0,Credit Card,Cancelled,61.0,2023-10-26,4.8
ORD01194,Webcam,Accessories,North,10,605.39,6053.9,,Bank Transfer,Delivered,24.0,2023-10-26,3.7
ORD01195,Keyboard,Accessories,Central,17,196.83,3346.11,20.0,PayPal,Cancelled,62.0,2023-10-26,1.5
ORD01196,Monitor,Accessories,West,15,1014.3,15214.5,20.0,PayPal,Pending,39.0,2023-10-26,3.7
ORD01197,Mouse,Accessories,Central,5,349.63,1748.15,5.0,Credit Card,Cancelled,69.0,2023-10-27,2.2
ORD01198,Mouse,Accessories,South,5,1491.99,7459.95,0.0,Bank Transfer,Cancelled,64.0,2023-10-27,3.1
ORD01199,Keyboard,Accessories,West,1,1069.25,1069.25,5.0,Bank Transfer,Delivered,56.0,2023-10-27,4.2
ORD01200,Charger,Accessories,Central,4,514.96,2059.84,15.0,Cash,Delivered,54.0,2023-10-27,3.7
ORD01201,Charger,Accessories,West,16,1386.1,22177.6,,PayPal,Delivered,26.0,2023-10-28,3.3
ORD01202,Charger,Accessories,West,4,1340.19,5360.76,5.0,Bank Transfer,Delivered,57.0,2023-10-28,1.4
ORD01203,Laptop,Electronics,South,14,269.02,3766.28,5.0,Bank Transfer,Pending,58.0,2023-10-28,4.9
ORD01204,Webcam,Accessories,North,10,901.86,9018.6,20.0,Bank Transfer,Cancelled,67.0,2023-10-28,3.4
